Timestamp,Device ID,Device Type,Installation Date,Location ID,City,Region,Latitude,Longitude,Traffic Volume,Air Quality Index (AQI),Noise Level,Energy Consumption (kWh),Water Usage (liters),Temperature (°C),Humidity (%),Device Status,Maintenance Date,Power Outage Hours (per month),Incident Reports,Public WiFi Users,Connectivity Uptime (%),Smart Parking Spots,Road Quality Index,Device Manufacturer,Firmware Version
10-12-2024 19:29,D0118,Pollution Sensor,22-04-2021,L0771,Houston,Midtown,81.259729,133.731816,951,182,93 dB,40.64,3105,-3.6,85,Under Maintenance,27-07-2024,13,1,222,99.3,19,72,UrbanTech,v2.1
10-12-2024 20:09,D0119,Traffic Light,22-02-2020,L0771,San Francisco,Financial District,-51.423367,118.216669,1987,137,81 dB,7.3,3105,26.2,96,Under Maintenance,12-07-2023,11,1,222,95.87,19,78,DeviceCorp,v2.1
10-12-2024 19:47,D0120,Public WiFi,29-06-2021,L0596,Los Angeles,Hollywood,8.396416,69.26044,951,137,80 dB,13.98,3105,3.8,79,Active,16-11-2023,3,6,90,95.61,19,72,GreenTech,v1.0
10-12-2024 19:55,D0121,Smart Meter,15-08-2022,L0048,Chicago,The Loop,-14.757267,75.660054,951,6,94 dB,43.85,8730,-6,66,Inactive,16-11-2023,22,8,222,99.25,19,72,UrbanTech,v1.0
10-12-2024 19:18,D0122,Parking Sensor,18-05-2021,L0053,Los Angeles,Downtown,-73.368792,-122.902729,951,137,51 dB,16.4,3105,32.6,98,Under Maintenance,11-12-2022,9,10,222,98.27,14,72,GreenTech,v2.0
10-12-2024 19:47,D0123,Pollution Sensor,23-07-2020,L0816,Los Angeles,Downtown,-36.332687,-51.366849,951,17,86 dB,27.55,3105,-2.7,89,Inactive,16-11-2023,24,4,222,90.99,19,72,SmartIoT,v2.1
10-12-2024 19:16,D0124,Smart Meter,22-02-2022,L0218,Los Angeles,Downtown,-13.129387,-154.938815,951,46,61 dB,36.05,7043,-8.1,67,Active,16-11-2023,18,10,222,91.83,19,72,DeviceCorp,v1.2
10-12-2024 19:38,D0125,Traffic Light,07-07-2022,L0783,San Francisco,Financial District,68.514172,25.028773,1904,137,69 dB,46.82,3105,3.4,36,Under Maintenance,15-09-2024,23,10,222,90.91,19,93,DeviceCorp,v1.1
10-12-2024 19:32,D0126,Smart Meter,03-12-2020,L0801,San Francisco,Mission District,66.267214,-130.330866,951,180,64 dB,43.72,4247,0,31,Active,16-11-2023,12,6,222,99.42,19,72,UrbanTech,v1.0
10-12-2024 20:04,D0127,Public WiFi,14-12-2019,L0513,Houston,Midtown,56.599402,42.912211,951,137,62 dB,32.79,3105,22,21,Inactive,16-11-2023,31,3,394,90.16,19,72,SmartIoT,v1.0
10-12-2024 19:55,D0128,Traffic Light,12-09-2020,L0178,New York,Manhattan,7.092309,-83.992876,545,137,68 dB,20.34,3105,36,97,Inactive,16-11-2023,20,9,222,90.35,19,89,UrbanTech,v1.0
10-12-2024 19:40,D0129,Pollution Sensor,04-11-2020,L0214,Miami,South Beach,2.48391,24.866852,951,92,72 dB,24.01,3105,9.1,57,Inactive,16-11-2023,40,8,222,93.45,19,72,GreenTech,v2.0
10-12-2024 19:44,D0130,Smart Meter,26-05-2021,L0436,New York,Manhattan,-50.807714,-58.585875,951,120,95 dB,45.42,9288,-7.9,44,Under Maintenance,09-04-2023,49,0,222,93.82,19,72,SmartIoT,v1.1
10-12-2024 19:32,D0131,Public WiFi,25-03-2024,L0687,Seattle,Capitol Hill,-33.229926,73.717515,951,137,91 dB,29.13,3105,11,100,Inactive,16-11-2023,18,6,97,96.36,19,72,SmartIoT,v1.0
10-12-2024 19:50,D0132,Smart Meter,27-09-2021,L0056,Los Angeles,Hollywood,26.773951,-19.874356,951,231,62 dB,19.3,7708,18.2,45,Active,16-11-2023,16,5,222,95.58,19,72,SmartIoT,v2.1
10-12-2024 19:54,D0133,Traffic Light,03-01-2022,L0607,Seattle,Pioneer Square,25.704864,-77.179902,1032,137,62 dB,45.96,3105,-6.3,69,Inactive,16-11-2023,14,3,222,92.75,19,71,DeviceCorp,v2.1
10-12-2024 19:31,D0134,Public WiFi,06-05-2021,L0343,San Francisco,Mission District,-72.181397,136.338753,951,137,81 dB,46.98,3105,7.8,73,Inactive,16-11-2023,33,6,248,90.7,19,72,GreenTech,v1.1
10-12-2024 20:01,D0135,Parking Sensor,11-11-2022,L0590,Houston,Downtown,-70.437586,-44.518296,951,137,82 dB,14,3105,27.4,30,Inactive,16-11-2023,25,10,222,94.21,19,72,UrbanTech,v1.2
10-12-2024 19:14,D0136,Smart Meter,25-10-2020,L0277,Los Angeles,Hollywood,-18.101152,49.85503,951,145,70 dB,14.85,1996,-7,72,Inactive,16-11-2023,25,10,222,97.32,19,72,SmartIoT,v1.2
10-12-2024 19:25,D0137,Smart Meter,01-01-2021,L0976,Miami,Brickell,-62.909145,-133.972629,951,151,94 dB,14.06,2858,20.5,26,Inactive,16-11-2023,44,5,222,93.22,19,72,DeviceCorp,v2.1
10-12-2024 19:59,D0138,Pollution Sensor,05-03-2021,L0296,Houston,Downtown,-77.563133,-44.933396,951,200,56 dB,46.86,3105,-9.5,63,Active,16-11-2023,20,1,222,93.97,19,72,GreenTech,v2.1
10-12-2024 19:16,D0139,Smart Meter,11-11-2021,L0142,San Francisco,Financial District,61.531602,-140.642586,951,101,53 dB,48.79,6936,20.1,69,Active,16-11-2023,31,10,222,97.59,19,72,UrbanTech,v1.2
10-12-2024 19:29,D0140,Traffic Light,15-03-2023,L0275,Seattle,Capitol Hill,-42.855223,-93.081821,1481,137,62 dB,43.57,3105,4.9,86,Inactive,16-11-2023,24,5,222,99.72,19,34,SmartIoT,v1.2
10-12-2024 20:04,D0141,Pollution Sensor,08-05-2023,L0565,San Francisco,Mission District,29.854597,-23.605205,951,157,93 dB,25.55,3105,18.7,78,Active,16-11-2023,2,8,222,97.23,19,72,UrbanTech,v1.2
10-12-2024 19:36,D0142,Public WiFi,23-05-2021,L0239,New York,Brooklyn,-5.539863,-43.575695,951,137,77 dB,5.36,3105,37.1,33,Active,16-11-2023,13,4,179,99.33,19,72,SmartIoT,v2.0
10-12-2024 19:17,D0143,Pollution Sensor,09-11-2023,L0525,San Francisco,Mission District,86.126445,-43.471952,951,85,62 dB,11.78,3105,21.1,60,Active,16-11-2023,14,2,222,96.13,19,72,GreenTech,v1.1
10-12-2024 20:05,D0144,Parking Sensor,19-08-2020,L0590,Seattle,Pioneer Square,-68.369455,-17.658316,951,137,75 dB,10.72,3105,22.6,95,Active,16-11-2023,31,8,222,97.9,19,72,GreenTech,v1.0
10-12-2024 19:46,D0145,Public WiFi,30-09-2023,L0544,San Francisco,Financial District,44.987164,89.95936,951,137,59 dB,13.86,3105,10.6,78,Inactive,16-11-2023,12,3,434,93.8,19,72,GreenTech,v2.0
10-12-2024 19:20,D0146,Traffic Light,15-10-2022,L0744,Chicago,The Loop,33.295586,12.374636,1125,137,50 dB,23.98,3105,18.3,93,Under Maintenance,02-09-2024,10,2,222,91.48,19,35,UrbanTech,v2.0
10-12-2024 19:53,D0147,Traffic Light,25-07-2020,L0657,Houston,Downtown,-42.148329,8.282086,316,137,62 dB,4.92,3105,10,41,Active,16-11-2023,9,10,222,98.39,19,29,GreenTech,v1.2
10-12-2024 20:09,D0148,Pollution Sensor,10-09-2021,L0197,Seattle,Capitol Hill,-16.622676,141.249193,951,114,85 dB,10.89,3105,-6.7,66,Active,16-11-2023,38,8,222,94.84,19,72,UrbanTech,v2.1
10-12-2024 20:12,D0149,Traffic Light,03-03-2024,L0411,Los Angeles,Hollywood,78.6988,-46.134892,449,137,94 dB,22.44,3105,5.1,21,Inactive,16-11-2023,19,6,222,95.73,19,90,UrbanTech,v1.2
10-12-2024 19:36,D0150,Pollution Sensor,22-03-2020,L0135,San Francisco,Financial District,2.753465,104.397355,951,180,97 dB,41.36,3105,27.6,24,Active,16-11-2023,37,3,222,99.54,19,72,GreenTech,v1.2
10-12-2024 20:03,D0151,Traffic Light,03-04-2023,L0883,San Francisco,Financial District,-61.499066,-13.712147,1450,137,97 dB,44.65,3105,22.9,75,Under Maintenance,17-05-2023,45,2,222,93.91,19,96,DeviceCorp,v2.1
10-12-2024 19:49,D0152,Parking Sensor,21-02-2021,L0033,Seattle,Pioneer Square,68.542493,-140.194948,951,137,66 dB,23.92,3105,27.6,65,Inactive,16-11-2023,17,1,222,90.35,12,72,SmartIoT,v2.1
10-12-2024 19:52,D0153,Traffic Light,03-04-2022,L0123,Los Angeles,Downtown,69.936978,171.97796,967,137,74 dB,15.97,3105,-9.7,54,Inactive,16-11-2023,40,5,222,92.25,19,89,GreenTech,v1.0
10-12-2024 19:59,D0154,Pollution Sensor,23-09-2020,L0101,San Francisco,Financial District,60.423034,-54.482301,951,255,71 dB,42.67,3105,26,45,Active,16-11-2023,41,7,222,94.75,19,72,DeviceCorp,v1.0
10-12-2024 19:23,D0155,Parking Sensor,11-03-2021,L0600,Los Angeles,Hollywood,6.874372,137.156731,951,137,95 dB,7.12,3105,32.1,97,Inactive,16-11-2023,47,1,222,94.44,2,72,DeviceCorp,v1.2
10-12-2024 19:22,D0156,Pollution Sensor,10-02-2024,L0455,San Francisco,Financial District,18.436311,52.053848,951,105,57 dB,25.56,3105,19.5,48,Inactive,16-11-2023,32,0,222,97.13,19,72,SmartIoT,v2.0
10-12-2024 19:59,D0157,Public WiFi,25-08-2024,L0487,San Francisco,Mission District,-84.581301,-68.750027,951,137,83 dB,49.84,3105,37.6,47,Inactive,16-11-2023,30,10,434,96.26,19,72,DeviceCorp,v1.2
10-12-2024 20:11,D0158,Smart Meter,13-11-2022,L0963,Seattle,Capitol Hill,-7.94163,157.812932,951,70,85 dB,39.92,5201,33.4,78,Active,16-11-2023,12,0,222,97,19,72,SmartIoT,v2.0
10-12-2024 19:13,D0159,Pollution Sensor,27-02-2024,L0154,New York,Brooklyn,64.039138,-1.573046,951,191,69 dB,19.16,3105,37.7,70,Under Maintenance,10-03-2024,29,2,222,98.13,19,72,SmartIoT,v1.2
10-12-2024 19:35,D0160,Parking Sensor,14-07-2022,L0092,Chicago,The Loop,-75.311296,-36.342911,951,137,53 dB,40.46,3105,27.5,20,Active,16-11-2023,15,8,222,93.47,45,72,DeviceCorp,v2.0
10-12-2024 19:52,D0161,Public WiFi,07-09-2022,L0677,San Francisco,Financial District,5.572832,13.18709,951,137,63 dB,27.52,3105,-3.5,29,Active,16-11-2023,10,5,336,99.52,19,72,DeviceCorp,v2.1
10-12-2024 19:35,D0162,Public WiFi,08-06-2021,L0405,Los Angeles,Hollywood,-87.003732,64.688673,951,137,57 dB,27.53,3105,35.7,62,Active,16-11-2023,2,8,371,93.29,19,72,DeviceCorp,v1.2
10-12-2024 19:31,D0163,Traffic Light,16-02-2020,L0115,New York,Brooklyn,-61.030447,0.666776,31,137,91 dB,47.93,3105,9.3,85,Under Maintenance,23-07-2023,48,9,222,94.58,19,88,SmartIoT,v2.1
10-12-2024 19:15,D0164,Pollution Sensor,26-06-2023,L0541,Miami,South Beach,-57.614656,-129.560367,951,207,60 dB,47.31,3105,5,87,Active,16-11-2023,14,9,222,90.19,19,72,DeviceCorp,v2.0
10-12-2024 20:04,D0165,Smart Meter,28-07-2020,L0624,San Francisco,Mission District,77.231483,104.106201,951,280,98 dB,10.78,3593,22,59,Under Maintenance,27-06-2024,33,8,222,91.99,19,72,DeviceCorp,v2.0
10-12-2024 19:18,D0166,Smart Meter,11-01-2022,L0762,New York,Manhattan,58.348818,83.988405,951,222,52 dB,17.47,6698,38.6,24,Inactive,16-11-2023,7,10,222,97.97,19,72,DeviceCorp,v1.1
10-12-2024 19:20,D0167,Smart Meter,21-10-2024,L0924,Seattle,Capitol Hill,55.522348,156.429359,951,291,57 dB,11.87,1696,36,43,Under Maintenance,24-03-2023,49,1,222,97.35,19,72,GreenTech,v1.2
10-12-2024 19:39,D0168,Public WiFi,01-12-2023,L0588,Houston,Downtown,36.380414,62.901943,951,137,92 dB,29.34,3105,37,76,Active,16-11-2023,3,9,421,92.99,19,72,SmartIoT,v1.1
10-12-2024 19:27,D0169,Public WiFi,24-06-2021,L0750,Los Angeles,Hollywood,33.709002,159.247195,951,137,85 dB,1.07,3105,39.3,74,Active,16-11-2023,24,10,438,95.51,19,72,SmartIoT,v1.2
10-12-2024 19:47,D0170,Pollution Sensor,21-10-2023,L0159,Los Angeles,Hollywood,-86.340803,-61.293433,951,195,77 dB,44.13,3105,27.9,98,Active,16-11-2023,19,3,222,93.5,19,72,GreenTech,v2.0
10-12-2024 19:31,D0171,Public WiFi,04-11-2022,L0302,Los Angeles,Downtown,43.578788,-151.567187,951,137,91 dB,33.87,3105,28.7,59,Inactive,16-11-2023,27,10,441,93.88,19,72,SmartIoT,v2.1
10-12-2024 19:23,D0172,Pollution Sensor,10-06-2020,L0141,Houston,Midtown,-29.539256,-103.148337,951,42,64 dB,7.19,3105,-0.3,37,Inactive,16-11-2023,29,0,222,95.02,19,72,SmartIoT,v1.1
10-12-2024 19:30,D0173,Public WiFi,11-06-2024,L0367,Los Angeles,Hollywood,85.559524,85.683686,951,137,61 dB,28.07,3105,22.8,25,Inactive,16-11-2023,19,3,285,90.88,19,72,SmartIoT,v2.1
10-12-2024 19:54,D0174,Parking Sensor,09-04-2024,L0334,Miami,Brickell,-63.609177,0.22377,951,137,90 dB,39.74,3105,17.6,57,Inactive,16-11-2023,20,5,222,97.67,15,72,GreenTech,v2.0
10-12-2024 19:45,D0175,Parking Sensor,07-03-2023,L0881,Miami,South Beach,-6.578674,6.216336,951,137,90 dB,8.41,3105,3.9,60,Active,16-11-2023,25,0,222,93.18,0,72,GreenTech,v1.0
10-12-2024 19:36,D0176,Traffic Light,23-07-2022,L0260,San Francisco,Financial District,32.926894,3.946327,1020,137,91 dB,24.87,3105,-8.9,88,Active,16-11-2023,1,6,222,95.83,19,2,GreenTech,v1.2
10-12-2024 19:19,D0177,Parking Sensor,19-09-2021,L0923,Houston,Midtown,48.928011,-14.028286,951,137,52 dB,9.95,3105,19.5,59,Under Maintenance,09-02-2023,29,3,222,95.9,21,72,GreenTech,v2.1
10-12-2024 19:21,D0178,Pollution Sensor,05-05-2024,L0701,New York,Manhattan,79.897496,-123.656147,951,130,74 dB,45.17,3105,1.4,50,Under Maintenance,18-10-2024,17,1,222,92.23,19,72,UrbanTech,v1.1
10-12-2024 20:08,D0179,Parking Sensor,28-11-2021,L0442,Los Angeles,Downtown,30.730183,167.882999,951,137,76 dB,38.19,3105,37.1,44,Under Maintenance,14-03-2023,15,9,222,91.4,17,72,UrbanTech,v1.1
10-12-2024 19:46,D0180,Traffic Light,26-01-2023,L0261,Miami,Brickell,-13.388103,11.525393,1171,137,57 dB,47.66,3105,6.8,46,Inactive,16-11-2023,31,1,222,92.94,19,24,GreenTech,v1.2
10-12-2024 19:23,D0181,Pollution Sensor,14-06-2020,L0525,Chicago,Lincoln Park,54.918745,-143.852717,951,97,88 dB,0.84,3105,36.7,22,Under Maintenance,10-02-2024,50,9,222,94.33,19,72,SmartIoT,v2.1
10-12-2024 20:05,D0182,Parking Sensor,16-06-2022,L0706,Los Angeles,Downtown,52.682498,-57.156121,951,137,77 dB,42.32,3105,26.7,87,Under Maintenance,28-03-2023,27,8,222,97.33,30,72,DeviceCorp,v1.0
10-12-2024 19:58,D0183,Traffic Light,23-03-2023,L0788,Chicago,The Loop,-28.547864,-103.462433,1665,137,76 dB,38.33,3105,21.9,33,Active,16-11-2023,24,8,222,95.91,19,9,GreenTech,v2.1
10-12-2024 20:11,D0184,Smart Meter,04-06-2021,L0935,Seattle,Capitol Hill,-10.027044,20.872045,951,3,83 dB,21.99,9543,26.8,64,Inactive,16-11-2023,40,3,222,93.79,19,72,GreenTech,v1.2
10-12-2024 19:41,D0185,Pollution Sensor,29-02-2020,L0497,San Francisco,Mission District,48.838684,145.645285,951,196,95 dB,6.14,3105,10.7,67,Active,16-11-2023,30,5,222,94.7,19,72,DeviceCorp,v2.0
10-12-2024 19:16,D0186,Traffic Light,18-11-2020,L0783,Seattle,Capitol Hill,64.734052,-7.454134,316,137,53 dB,27.46,3105,23.2,71,Active,16-11-2023,13,6,222,90.48,19,15,UrbanTech,v2.1
10-12-2024 19:43,D0187,Parking Sensor,28-02-2023,L0393,New York,Brooklyn,15.206304,25.713107,951,137,91 dB,7.65,3105,38.5,96,Active,16-11-2023,28,6,222,95.94,9,72,DeviceCorp,v1.1
10-12-2024 19:16,D0188,Smart Meter,21-01-2021,L0871,Seattle,Capitol Hill,33.876568,-108.336952,951,179,77 dB,36.04,5489,35,78,Under Maintenance,21-01-2023,7,6,222,96.15,19,72,SmartIoT,v1.2
10-12-2024 20:10,D0189,Traffic Light,24-09-2022,L0646,San Francisco,Financial District,-11.638554,20.177626,747,137,50 dB,7.04,3105,-0.4,55,Active,16-11-2023,37,8,222,97.15,19,33,DeviceCorp,v1.0
10-12-2024 19:28,D0190,Public WiFi,13-10-2023,L0334,San Francisco,Mission District,-56.245165,12.717545,951,137,82 dB,25.88,3105,15.3,53,Inactive,16-11-2023,25,1,142,92.55,19,72,UrbanTech,v1.1
10-12-2024 19:17,D0191,Smart Meter,21-06-2022,L0230,New York,Brooklyn,-89.240739,164.217747,951,6,81 dB,14.11,3044,21.2,20,Inactive,16-11-2023,17,7,222,95.2,19,72,DeviceCorp,v1.1
10-12-2024 20:08,D0192,Traffic Light,09-07-2024,L0370,Seattle,Pioneer Square,-29.317348,-179.317147,1707,137,70 dB,35.04,3105,34.4,35,Active,16-11-2023,15,2,222,99.86,19,43,DeviceCorp,v1.2
10-12-2024 19:52,D0193,Pollution Sensor,10-02-2024,L0764,Houston,Midtown,10.019325,-16.7604,951,213,57 dB,41.81,3105,16.6,77,Active,16-11-2023,41,10,222,90.54,19,72,DeviceCorp,v2.0
10-12-2024 19:16,D0194,Traffic Light,11-04-2024,L0797,Miami,South Beach,-31.060754,48.41679,1833,137,84 dB,45.86,3105,13.5,32,Under Maintenance,06-09-2023,23,1,222,93.9,19,99,SmartIoT,v1.1
10-12-2024 19:41,D0195,Pollution Sensor,29-05-2024,L0699,Houston,Downtown,-0.905066,21.119085,951,16,72 dB,6.85,3105,32.9,23,Inactive,16-11-2023,30,4,222,92.26,19,72,UrbanTech,v2.1
10-12-2024 19:16,D0196,Smart Meter,13-05-2022,L0525,San Francisco,Mission District,-78.423862,120.19252,951,279,99 dB,44.8,8992,-3.6,89,Active,16-11-2023,39,9,222,93.84,19,72,UrbanTech,v2.0
10-12-2024 19:25,D0197,Public WiFi,30-08-2022,L0154,New York,Brooklyn,-10.100133,21.235576,951,137,75 dB,46.61,3105,35.1,66,Inactive,16-11-2023,24,2,49,91.43,19,72,DeviceCorp,v1.2
10-12-2024 19:24,D0198,Pollution Sensor,17-06-2024,L0167,Seattle,Pioneer Square,86.842634,-114.558759,951,152,54 dB,47.69,3105,9.7,24,Active,16-11-2023,5,9,222,92.66,19,72,DeviceCorp,v2.1
10-12-2024 19:42,D0199,Parking Sensor,21-12-2022,L0859,Los Angeles,Hollywood,3.921663,-119.570786,951,137,59 dB,3.65,3105,28,57,Under Maintenance,02-08-2023,25,2,222,98.85,13,72,SmartIoT,v1.1
10-12-2024 19:13,D0200,Traffic Light,27-05-2024,L0343,Seattle,Pioneer Square,56.242711,101.486298,1645,137,50 dB,4.4,3105,7.1,29,Active,16-11-2023,28,0,222,94.84,19,63,SmartIoT,v1.0
10-12-2024 19:17,D0201,Public WiFi,15-03-2021,L0319,Los Angeles,Hollywood,-20.866103,-72.830726,951,137,95 dB,31.25,3105,6.7,63,Inactive,16-11-2023,36,1,339,92.03,19,72,GreenTech,v1.1
10-12-2024 19:49,D0202,Traffic Light,10-05-2020,L0773,Miami,South Beach,63.237196,-174.498668,1593,137,92 dB,13.84,3105,-7.7,23,Under Maintenance,06-05-2023,14,3,222,99.66,19,39,SmartIoT,v2.1
10-12-2024 19:26,D0203,Parking Sensor,28-12-2020,L0895,San Francisco,Mission District,-11.526783,76.555102,951,137,71 dB,41.37,3105,18,27,Inactive,16-11-2023,4,4,222,97.98,15,72,SmartIoT,v2.1
10-12-2024 20:09,D0204,Pollution Sensor,14-05-2023,L0777,Miami,South Beach,34.691868,-83.384928,951,92,100 dB,20.26,3105,0.7,65,Active,16-11-2023,2,10,222,93.66,19,72,SmartIoT,v1.2
10-12-2024 19:55,D0205,Parking Sensor,27-03-2024,L0808,Seattle,Pioneer Square,-49.434278,92.139195,951,137,80 dB,38.4,3105,4.5,65,Inactive,16-11-2023,47,4,222,90.19,12,72,SmartIoT,v1.2
10-12-2024 19:46,D0206,Pollution Sensor,02-08-2022,L0227,Los Angeles,Downtown,75.646345,-154.602824,951,240,67 dB,16.16,3105,31.3,20,Inactive,16-11-2023,19,5,222,95.89,19,72,DeviceCorp,v1.2
10-12-2024 19:57,D0207,Public WiFi,23-11-2023,L0156,Los Angeles,Downtown,-11.153947,26.329419,951,137,89 dB,19.2,3105,28.3,25,Active,16-11-2023,37,5,379,98.79,19,72,GreenTech,v2.1
10-12-2024 19:24,D0208,Traffic Light,01-10-2024,L0765,Seattle,Pioneer Square,39.36249,-31.628797,687,137,97 dB,44.22,3105,15.7,99,Inactive,16-11-2023,39,6,222,90.89,19,98,GreenTech,v2.1
10-12-2024 20:01,D0209,Parking Sensor,24-06-2023,L0067,Los Angeles,Downtown,-57.106948,-140.526431,951,137,81 dB,39.76,3105,35.1,53,Inactive,16-11-2023,35,1,222,92.41,24,72,GreenTech,v2.1
10-12-2024 19:32,D0210,Parking Sensor,26-07-2021,L0305,Houston,Downtown,28.268967,64.997695,951,137,65 dB,41.92,3105,1.5,20,Inactive,16-11-2023,45,3,222,96.06,25,72,UrbanTech,v2.1
10-12-2024 20:11,D0211,Pollution Sensor,09-11-2023,L0485,Los Angeles,Hollywood,7.417149,17.907252,951,52,83 dB,3.55,3105,7.6,51,Under Maintenance,17-04-2023,45,6,222,96.71,19,72,UrbanTech,v1.1
10-12-2024 20:07,D0212,Pollution Sensor,18-08-2024,L0938,Miami,South Beach,-59.610875,-161.514775,951,121,77 dB,14.83,3105,11.8,52,Under Maintenance,07-06-2023,23,9,222,93.9,19,72,SmartIoT,v1.1
10-12-2024 19:42,D0213,Smart Meter,27-11-2023,L0803,San Francisco,Mission District,2.083267,-170.609868,951,252,78 dB,22.57,693,31.6,37,Inactive,16-11-2023,17,8,222,95.63,19,72,UrbanTech,v1.2
10-12-2024 19:22,D0214,Traffic Light,02-01-2020,L0534,Chicago,Lincoln Park,86.054568,-42.026617,1801,137,74 dB,5.15,3105,36.1,28,Active,16-11-2023,3,0,222,95.78,19,47,GreenTech,v2.0
10-12-2024 19:16,D0215,Public WiFi,23-05-2021,L0403,Los Angeles,Hollywood,64.538314,-80.443956,951,137,95 dB,35.66,3105,16.8,50,Active,16-11-2023,30,4,420,97.79,19,72,SmartIoT,v1.2
10-12-2024 20:03,D0216,Parking Sensor,06-05-2023,L0820,Los Angeles,Downtown,-25.209211,-63.053772,951,137,76 dB,44.41,3105,29.7,93,Active,16-11-2023,10,10,222,91.4,20,72,DeviceCorp,v2.1
10-12-2024 19:41,D0217,Public WiFi,12-06-2022,L0046,Houston,Midtown,-0.500479,-39.110475,951,137,76 dB,45.53,3105,-6.7,27,Inactive,16-11-2023,47,9,224,99.35,19,72,UrbanTech,v2.1
10-12-2024 19:55,D0218,Traffic Light,12-11-2023,L0256,Seattle,Capitol Hill,14.71724,-147.364422,1426,137,67 dB,42.01,3105,13.1,42,Active,16-11-2023,13,5,222,90.92,19,77,DeviceCorp,v1.2
10-12-2024 19:57,D0219,Traffic Light,24-08-2022,L0523,Miami,South Beach,-71.718707,164.742803,1665,137,58 dB,34.96,3105,35.1,83,Inactive,16-11-2023,13,2,222,98.78,19,8,GreenTech,v2.0
10-12-2024 19:21,D0220,Pollution Sensor,29-06-2022,L0180,Miami,South Beach,-11.1559,87.872524,951,102,65 dB,48.1,3105,32.6,79,Under Maintenance,01-02-2024,39,4,222,92.14,19,72,UrbanTech,v1.0
10-12-2024 19:58,D0221,Public WiFi,18-10-2022,L0067,San Francisco,Mission District,25.741977,-0.781319,951,137,56 dB,10.44,3105,21.5,45,Active,16-11-2023,21,6,452,98.87,19,72,GreenTech,v2.1
10-12-2024 19:26,D0222,Parking Sensor,20-01-2021,L0896,Seattle,Capitol Hill,-27.742193,167.428963,951,137,68 dB,7.59,3105,21.9,89,Inactive,16-11-2023,15,10,222,90.88,25,72,GreenTech,v1.0
10-12-2024 20:07,D0223,Smart Meter,28-03-2021,L0064,Chicago,Lincoln Park,58.716162,-91.460365,951,180,88 dB,6.05,1892,-0.9,32,Under Maintenance,03-01-2024,27,0,222,91.68,19,72,GreenTech,v2.1
10-12-2024 19:44,D0224,Parking Sensor,18-07-2024,L0971,Houston,Midtown,76.062219,-166.935691,951,137,91 dB,34.36,3105,23.9,78,Inactive,16-11-2023,50,6,222,92.17,3,72,UrbanTech,v1.2
10-12-2024 19:57,D0225,Smart Meter,20-09-2021,L0891,Chicago,The Loop,-26.432934,-58.81171,951,18,69 dB,12.72,2711,14.5,68,Under Maintenance,26-12-2022,50,1,222,90.97,19,72,DeviceCorp,v2.0
10-12-2024 19:24,D0226,Pollution Sensor,25-03-2024,L0607,Miami,South Beach,-34.155847,148.016047,951,69,69 dB,1.04,3105,16.5,87,Inactive,16-11-2023,3,5,222,90.77,19,72,DeviceCorp,v2.0
10-12-2024 19:41,D0227,Parking Sensor,11-04-2020,L0145,New York,Brooklyn,-15.763527,-87.502605,951,137,91 dB,48.97,3105,-7.3,91,Inactive,16-11-2023,3,5,222,90.03,6,72,GreenTech,v1.1
10-12-2024 19:38,D0228,Pollution Sensor,27-11-2024,L0140,Miami,Brickell,11.329173,19.978636,951,129,58 dB,1.72,3105,29.7,30,Inactive,16-11-2023,18,9,222,97.35,19,72,UrbanTech,v1.1
10-12-2024 19:58,D0229,Smart Meter,26-06-2020,L0371,Seattle,Capitol Hill,9.60559,28.45747,951,83,90 dB,35.91,6274,1.9,50,Under Maintenance,03-10-2024,20,6,222,92.3,19,72,UrbanTech,v1.1
10-12-2024 20:01,D0230,Smart Meter,30-03-2023,L0664,New York,Manhattan,-15.497625,127.476284,951,197,61 dB,30.75,6455,13,70,Inactive,16-11-2023,45,7,222,94.54,19,72,DeviceCorp,v1.0
10-12-2024 19:43,D0231,Parking Sensor,07-12-2021,L0874,Los Angeles,Downtown,-21.259589,-138.581037,951,137,88 dB,24.09,3105,26.3,45,Under Maintenance,03-05-2024,4,10,222,98.85,37,72,GreenTech,v1.0
10-12-2024 19:29,D0232,Public WiFi,23-01-2022,L0548,Houston,Midtown,14.251862,55.48122,951,137,75 dB,3.37,3105,33.9,74,Active,16-11-2023,8,0,88,95.99,19,72,GreenTech,v2.0
10-12-2024 20:08,D0233,Smart Meter,09-06-2024,L0202,Chicago,The Loop,-80.685835,59.610437,951,205,95 dB,16.58,1403,-6.8,46,Under Maintenance,19-05-2024,38,8,222,99.31,19,72,GreenTech,v2.1
10-12-2024 20:01,D0234,Traffic Light,28-07-2023,L0940,Chicago,The Loop,54.005306,64.434346,1658,137,97 dB,1.49,3105,4.3,38,Active,16-11-2023,28,2,222,98.7,19,62,GreenTech,v1.0
10-12-2024 20:07,D0235,Parking Sensor,26-12-2022,L0575,New York,Brooklyn,46.568787,133.759458,951,137,58 dB,40.82,3105,30.7,56,Active,16-11-2023,42,0,222,98.08,41,72,DeviceCorp,v1.1
10-12-2024 19:16,D0236,Smart Meter,04-09-2021,L0847,Houston,Downtown,-69.682286,-97.715096,951,21,69 dB,26.22,2924,34.9,28,Under Maintenance,02-11-2024,34,4,222,98.29,19,72,DeviceCorp,v2.0
